Player_name;IP_address_player;TV_name;IP_address_tv;Location;Note;Time_1;Command_1;Time_2;Command_2;Time_3;Command_3;Time_4;Command_4;Time_5;Command_5;Time_6;Command_6;Time_7;Command_7;Time_8;Command_8;Time_9;Command_9;Time_10;Command_10;Time_11;Command_11;Time_12;Command_12;Time_13;Command_13;Time_14;Command_14;Time_15;Command_15;Time_16;Command_16;Time_17;Command_17;Time_18;Command_18;Time_19;Command_19;Time_20;Command_20
PB3657;172.18.55.20;LG 55XS4F-B;172.18.55.30;Wien, Jaegerstraße 29;Kotlan;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3723;172.18.62.20;LG 49XS4F-B;172.18.62.30;Linz, Hpb Linz;Rachle;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3725;172.18.40.20;"Hyundai D55 EMG S55M0FSL0; S/N: D55EMBGA63R00019; ";172.18.40.30;Wien, Keisslergasse 5;Lipp;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3726;172.18.57.20;LG 49XS4F-B;172.18.57.30;Wien, Schottentor ;Sumaktas2;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3727;172.18.59.20;LG 55XS4F-B;172.18.59.30;Stadtplatz_Leonding, Stadtplatz Leonding;Neulinger;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3730;172.18.58.20;iiyama ProLite LH5582SB-B1;172.18.58.30;Klagenfurt, WalterVogelweide Klagenf;Latzsch;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3731;172.18.61.20;LG 49XS4F-B;172.18.61.30;Linz, R ;Ensgraber;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3732;172.18.60.20;LG 49XS4F-B;172.18.60.30;Wien, Prager Straße  49;?;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4885;172.18.66.20;DynaScan DS421LT4;172.18.66.30;Wien, Schottenring ;Sumaktas;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4889;172.18.92.20;LG 49XS4F-B;172.18.92.30;Wien, MariahilferStr Wien;Fabien;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5388;172.18.389.20;Philips  55BDL3102H;172.18.389.30;Wien, R ;Schiefer;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5395;172.18.99.20;LG 55XS4J-B;172.18.99.30;Innsbruck, HBF Innsbruck;Sezemsky;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5692;172.18.111.20;LG 49UH7F-H;172.18.111.30;Wien, BellariaPassage ;Karlik2;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;30 5 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5707;172.18.109.20;LG 49XS4J-B;172.18.109.30;Klagenfurt, Villacherstr. KLG;Stramitzer;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 7-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-5 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
